2014,Orlando Magic|Denver Nuggets
2014,Washington Wizards|Los Angeles Lakers
2014,Indiana Pacers|New York Knicks
2014,Cleveland Cavaliers|Charlotte Bobcats
2014,Atlanta Hawks|Toronto Raptors
2014,Brooklyn Nets|Milwaukee Bucks
2015,Brooklyn Nets|Boston Celtics|Cleveland Cavaliers
2015,Toronto Raptors|Utah Jazz
2015,Sacramento Kings|Phoenix Suns
2015,Dallas Mavericks|Chicago Bulls
2015,Chicago Bulls|Orlando Magic
2015,Oklahoma City Thunder|Atlanta Hawks
2015,Houston Rockets|New Orleans Pelicans|Washington Wizards
2015,Los Angeles Lakers|Houston Rockets
2015,Dallas Mavericks|Washington Wizards
2015,Boston Celtics|Washington Wizards
2015,Cleveland Cavaliers|Utah Jazz
2015,Sacramento Kings|New York Knicks
2015,Cleveland Cavaliers|Minnesota Timberwolves|Philadelphia 76ers
2015,Los Angeles Clippers|Milwaukee Bucks
2015,Philadelphia 76ers|Oklahoma City Thunder
2015,Sacramento Kings|Houston Rockets
2015,Boston Celtics|Cleveland Cavaliers
2015,Cleveland Cavaliers|Philadelphia 76ers
2015,Detroit Pistons|Boston Celtics
2015,Philadelphia 76ers|Brooklyn Nets
2015,Philadelphia 76ers|New York Knicks
2015,Philadelphia 76ers|Brooklyn Nets
2015,Dallas Mavericks|Boston Celtics
2015,Houston Rockets|Minnesota Timberwolves|Philadelphia 76ers
2015,Phoenix Suns|Detroit Pistons
2015,Cleveland Cavaliers|New York Knicks|Oklahoma City Thunder
2015,Los Angeles Clippers|Philadelphia 76ers
2015,Denver Nuggets|Cleveland Cavaliers
2015,Boston Celtics|Phoenix Suns
2015,Boston Celtics|Memphis Grizzlies
2015,Denver Nuggets|Boston Celtics
2015,Boston Celtics|Los Angeles Clippers
2015,Minnesota Timberwolves|Charlotte Hornets
2015,Atlanta Hawks|Minnesota Timberwolves
2015,Brooklyn Nets|Minnesota Timberwolves
2015,Miami Heat|New Orleans Pelicans|Phoenix Suns
2015,Milwaukee Bucks|Phoenix Suns|Philadelphia 76ers
2015,Detroit Pistons|Oklahoma City Thunder|Utah Jazz
2015,Boston Celtics|Detroit Pistons|Phoenix Suns
2015,Denver Nuggets|Portland Trail Blazers
2015,New York Knicks|Houston Rockets
2015,Philadelphia 76ers|Houston Rockets
2015,Washington Wizards|Sacramento Kings
2015,Denver Nuggets|Philadelphia 76ers
2015,Oklahoma City Thunder|New Orleans Pelicans
2015,Milwaukee Bucks|Detroit Pistons
2015,Los Angeles Clippers|Charlotte Hornets
2015,Portland Trail Blazers|Charlotte Hornets
2015,Brooklyn Nets|Portland Trail Blazers
2015,Atlanta Hawks|New York Knicks|Washington Wizards
2015,Memphis Grizzlies|Phoenix Suns
2015,New Orleans Pelicans|Los Angeles Clippers
2015,Utah Jazz|Portland Trail Blazers
2015,Charlotte Hornets|Brooklyn Nets
2015,Cleveland Cavaliers|Minnesota Timberwolves
2015,Memphis Grizzlies|Charlotte Hornets
2015,Oklahoma City Thunder|Charlotte Hornets
2015,Memphis Grizzlies|Orlando Magic
2015,Milwaukee Bucks|Toronto Raptors
2015,Philadelphia 76ers|New York Knicks
2015,Oklahoma City Thunder|Toronto Raptors
2016,Phoenix Suns|Detroit Pistons
2016,Milwaukee Bucks|Washington Wizards
2016,Sacramento Kings|Philadelphia 76ers
2016,Sacramento Kings|San Antonio Spurs
2016,Milwaukee Bucks|Dallas Mavericks
2016,San Antonio Spurs|Atlanta Hawks
2016,Orlando Magic|New York Knicks
2016,Indiana Pacers|Los Angeles Lakers
2016,Golden State Warriors|Boston Celtics
2016,Minnesota Timberwolves|Indiana Pacers
2016,Brooklyn Nets|Detroit Pistons
2016,Orlando Magic|Portland Trail Blazers
2016,Oklahoma City Thunder|Boston Celtics
2016,Denver Nuggets|Houston Rockets
2016,Cleveland Cavaliers|Indiana Pacers
2016,Cleveland Cavaliers|Portland Trail Blazers
2016,Miami Heat|Boston Celtics
2016,Miami Heat|Orlando Magic
2016,Philadelphia 76ers|Golden State Warriors
2016,Miami Heat|Memphis Grizzlies
2016,New Orleans Pelicans|Philadelphia 76ers
2016,Cleveland Cavaliers|Orlando Magic
2016,Los Angeles Clippers|Houston Rockets
2016,Charlotte Hornets|Memphis Grizzlies|Miami Heat
2016,Orlando Magic|Detroit Pistons
2016,Phoenix Suns|Washington Wizards
2016,Miami Heat|Portland Trail Blazers
2016,Memphis Grizzlies|Los Angeles Clippers
2016,Cleveland Cavaliers|Orlando Magic|Portland Trail Blazers
2016,Denver Nuggets|Oklahoma City Thunder
2016,Atlanta Hawks|Chicago Bulls|Utah Jazz
2016,Miami Heat|New Orleans Pelicans
2016,Detroit Pistons|Chicago Bulls
2016,Chicago Bulls|New York Knicks
2016,Oklahoma City Thunder|Orlando Magic
2016,Sacramento Kings|Phoenix Suns
2016,Memphis Grizzlies|Boston Celtics
2016,New Orleans Pelicans|Los Angeles Clippers
2016,Milwaukee Bucks|Golden State Warriors
2016,Utah Jazz|Brooklyn Nets
2016,Orlando Magic|Portland Trail Blazers
2016,Atlanta Hawks|Cleveland Cavaliers
2016,Denver Nuggets|Oklahoma City Thunder
2016,Detroit Pistons|Orlando Magic
2017,Charlotte Hornets|Sacramento Kings
2017,Golden State Warriors|Dallas Mavericks
2017,Indiana Pacers|Brooklyn Nets
2017,Orlando Magic|Portland Trail Blazers
2017,Atlanta Hawks|Indiana Pacers|Utah Jazz
2017,Dallas Mavericks|Indiana Pacers
2017,Utah Jazz|Washington Wizards
2017,Chicago Bulls|Los Angeles Lakers
2017,Chicago Bulls|Cleveland Cavaliers
2017,Cleveland Cavaliers|Milwaukee Bucks
2017,San Antonio Spurs|Utah Jazz
2017,New Orleans Pelicans|Miami Heat
2017,Charlotte Hornets|Memphis Grizzlies
2017,Los Angeles Clippers|Orlando Magic
2017,Cleveland Cavaliers|Philadelphia 76ers
2017,Philadelphia 76ers|Utah Jazz
2017,Denver Nuggets|Oklahoma City Thunder
2017,Houston Rockets|Milwaukee Bucks
2017,Milwaukee Bucks|Chicago Bulls
2017,Philadelphia 76ers|Oklahoma City Thunder
2017,Cleveland Cavaliers|Portland Trail Blazers
2017,Atlanta Hawks|Cleveland Cavaliers
2017,Atlanta Hawks|Denver Nuggets
2017,Milwaukee Bucks|Charlotte Hornets
2017,Portland Trail Blazers|Denver Nuggets
2017,Cleveland Cavaliers|Charlotte Hornets
2017,Orlando Magic|Toronto Raptors
2017,Sacramento Kings|New Orleans Pelicans
2017,Philadelphia 76ers|Atlanta Hawks
2017,Brooklyn Nets|Washington Wizards
2017,Chicago Bulls|Oklahoma City Thunder
2017,Phoenix Suns|Toronto Raptors
2017,Atlanta Hawks|Phoenix Suns
2017,Houston Rockets|Los Angeles Lakers
2017,Houston Rockets|Brooklyn Nets
2017,Milwaukee Bucks|Denver Nuggets
2017,Philadelphia 76ers|Dallas Mavericks
2017,Los Angeles Lakers|Houston Rockets
2017,Boston Celtics|Philadelphia 76ers
2017,Atlanta Hawks|Charlotte Hornets
2017,New Orleans Pelicans|Washington Wizards
2017,New Orleans Pelicans|Indiana Pacers
2017,Houston Rockets|Memphis Grizzlies
2017,Chicago Bulls|Golden State Warriors
2017,Charlotte Hornets|New Orleans Pelicans
2017,Los Angeles Lakers|Utah Jazz
2017,Orlando Magic|Memphis Grizzlies
2017,Orlando Magic|Philadelphia 76ers
2017,Los Angeles Lakers|Brooklyn Nets
2017,Denver Nuggets|Utah Jazz
2017,Sacramento Kings|Portland Trail Blazers
2017,Chicago Bulls|Minnesota Timberwolves
2017,Milwaukee Bucks|Los Angeles Clippers
2017,Detroit Pistons|Houston Rockets
2017,Atlanta Hawks|Houston Rockets
2017,Portland Trail Blazers|Houston Rockets
2017,Dallas Mavericks|Houston Rockets
2017,Los Angeles Clippers|Houston Rockets
2017,Philadelphia 76ers|Houston Rockets
2017,Dallas Mavericks|Houston Rockets
2017,Minnesota Timberwolves|Utah Jazz
2018,Indiana Pacers|Oklahoma City Thunder
2018,Philadelphia 76ers|Los Angeles Clippers
2018,Philadelphia 76ers|Milwaukee Bucks
2018,Atlanta Hawks|Denver Nuggets|Los Angeles Clippers
2018,Boston Celtics|Detroit Pistons
2018,Miami Heat|Dallas Mavericks
2018,Toronto Raptors|Brooklyn Nets
2018,Toronto Raptors|Indiana Pacers
2018,Sacramento Kings|New York Knicks
2018,Portland Trail Blazers|Brooklyn Nets
2018,Cleveland Cavaliers|Boston Celtics
2018,New Orleans Pelicans|Chicago Bulls
2018,Memphis Grizzlies|Phoenix Suns
2018,New York Knicks|Oklahoma City Thunder
2018,Los Angeles Clippers|Atlanta Hawks
2018,Cleveland Cavaliers|Atlanta Hawks
2018,Phoenix Suns|Milwaukee Bucks
2018,Philadelphia 76ers|Brooklyn Nets
2018,Los Angeles Clippers|Detroit Pistons
2018,Chicago Bulls|New Orleans Pelicans
2018,Brooklyn Nets|Milwaukee Bucks
2018,New York Knicks|Charlotte Hornets
2018,Chicago Bulls|Detroit Pistons
2018,Atlanta Hawks|Miami Heat
2018,Cleveland Cavaliers|Miami Heat
2018,Los Angeles Lakers|Cleveland Cavaliers
2018,New Orleans Pelicans|Brooklyn Nets
2018,Portland Trail Blazers|Chicago Bulls
2018,Washington Wizards|Atlanta Hawks
2018,Dallas Mavericks|Denver Nuggets
2018,Cleveland Cavaliers|Sacramento Kings|Utah Jazz
2018,Memphis Grizzlies|Detroit Pistons
2018,Orlando Magic|Phoenix Suns
2018,Sacramento Kings|Toronto Raptors
2018,Atlanta Hawks|Dallas Mavericks
2018,Philadelphia 76ers|Phoenix Suns
2018,Atlanta Hawks|Charlotte Hornets
2018,Charlotte Hornets|Los Angeles Clippers
2018,Dallas Mavericks|Philadelphia 76ers
2018,Orlando Magic|Denver Nuggets
2018,Philadelphia 76ers|Detroit Pistons
2018,Sacramento Kings|Portland Trail Blazers
2018,Utah Jazz|Houston Rockets
2018,Los Angeles Clippers|Washington Wizards
2019,Charlotte Hornets|Brooklyn Nets
2019,Charlotte Hornets|Oklahoma City Thunder
2019,Philadelphia 76ers|Los Angeles Lakers
2019,Denver Nuggets|Philadelphia 76ers
2019,Chicago Bulls|Orlando Magic|Charlotte Hornets
2019,Brooklyn Nets|Denver Nuggets
2019,Atlanta Hawks|Brooklyn Nets
2019,Sacramento Kings|Memphis Grizzlies
2019,San Antonio Spurs|Toronto Raptors
2019,Philadelphia 76ers|Phoenix Suns
2019,Orlando Magic|Oklahoma City Thunder
2019,Brooklyn Nets|Phoenix Suns
2019,Memphis Grizzlies|Orlando Magic
2019,Boston Celtics|Oklahoma City Thunder
2019,Dallas Mavericks|Los Angeles Clippers
2019,Atlanta Hawks|Oklahoma City Thunder|Philadelphia 76ers
2019,Houston Rockets|Dallas Mavericks
2019,Cleveland Cavaliers|Los Angeles Clippers
2019,Houston Rockets|Phoenix Suns
2019,Los Angeles Clippers|New Orleans Pelicans
2019,Washington Wizards|Milwaukee Bucks
2019,Minnesota Timberwolves|Philadelphia 76ers
2019,Cleveland Cavaliers|Utah Jazz
2019,Cleveland Cavaliers|Milwaukee Bucks|Washington Wizards
2019,Phoenix Suns|Washington Wizards
2019,Chicago Bulls|Memphis Grizzlies
2019,Houston Rockets|Chicago Bulls
2019,Houston Rockets|Chicago Bulls
2019,New York Knicks|Dallas Mavericks
2019,Oklahoma City Thunder|Chicago Bulls
2019,Cleveland Cavaliers|Portland Trail Blazers
2019,Los Angeles Clippers|Philadelphia 76ers
2019,Detroit Pistons|Los Angeles Lakers
2019,Toronto Raptors|Philadelphia 76ers
2019,Miami Heat|Phoenix Suns
2019,Washington Wizards|Chicago Bulls
2019,Dallas Mavericks|Sacramento Kings
2019,Washington Wizards|New Orleans Pelicans
2019,Cleveland Cavaliers|Houston Rockets|Sacramento Kings
2019,Detroit Pistons|New Orleans Pelicans|Milwaukee Bucks
2019,Los Angeles Clippers|Memphis Grizzlies
2019,Los Angeles Clippers|Los Angeles Lakers
2019,Philadelphia 76ers|Orlando Magic
2019,Toronto Raptors|Brooklyn Nets
2019,Memphis Grizzlies|Toronto Raptors
2019,Sacramento Kings|Portland Trail Blazers
2019,Houston Rockets|Philadelphia 76ers
2019,Memphis Grizzlies|Atlanta Hawks
2019,Boston Celtics|Atlanta Hawks
2019,Houston Rockets|Indiana Pacers
2019,Atlanta Hawks|Miami Heat
2019,Atlanta Hawks|Golden State Warriors
2019,Milwaukee Bucks|Detroit Pistons
2019,New Orleans Pelicans|Golden State Warriors
2019,Orlando Magic|Los Angeles Lakers
2019,Miami Heat|Denver Nuggets
2019,Boston Celtics|Philadelphia 76ers
2019,Brooklyn Nets|Los Angeles Clippers
2019,Indiana Pacers|Utah Jazz
2019,Sacramento Kings|New York Knicks
2019,Golden State Warriors|Utah Jazz
2019,Philadelphia 76ers|Washington Wizards
2019,Atlanta Hawks|Portland Trail Blazers
2019,Detroit Pistons|Cleveland Cavaliers
2019,Dallas Mavericks|Detroit Pistons
2020,Atlanta Hawks|Los Angeles Clippers
2020,Orlando Magic|Philadelphia 76ers
2020,Golden State Warriors|Minnesota Timberwolves
2020,Atlanta Hawks|Portland Trail Blazers
2020,Golden State Warriors|Philadelphia 76ers
2020,Denver Nuggets|Washington Wizards
2020,Memphis Grizzlies|Miami Heat
2020,Houston Rockets|Memphis Grizzlies
2020,Los Angeles Clippers|New York Knicks|Washington Wizards
2020,Atlanta Hawks|Sacramento Kings
2020,Cleveland Cavaliers|Detroit Pistons
2020,Dallas Mavericks|Golden State Warriors
2020,Dallas Mavericks|Oklahoma City Thunder
2020,Portland Trail Blazers|Sacramento Kings
2020,Atlanta Hawks|Minnesota Timberwolves
2020,Cleveland Cavaliers|Utah Jazz
2020,Houston Rockets|Oklahoma City Thunder
2020,Los Angeles Clippers|Oklahoma City Thunder
2020,Atlanta Hawks|Golden State Warriors
2020,Minnesota Timberwolves|Portland Trail Blazers
2020,Denver Nuggets|Oklahoma City Thunder
2020,Dallas Mavericks|Memphis Grizzlies
2020,Golden State Warriors|Minnesota Timberwolves
2020,Atlanta Hawks|New Orleans Pelicans
2020,Atlanta Hawks|Philadelphia 76ers
2020,Detroit Pistons|Philadelphia 76ers
2020,Golden State Warriors|Memphis Grizzlies
2020,Memphis Grizzlies|Phoenix Suns
2020,Atlanta Hawks|Memphis Grizzlies
2020,Chicago Bulls|Washington Wizards
2020,New Orleans Pelicans|Utah Jazz
2020,Brooklyn Nets|Golden State Warriors
2020,Indiana Pacers|Phoenix Suns|Miami Heat
2020,Atlanta Hawks|Brooklyn Nets
2020,Memphis Grizzlies|Utah Jazz
2020,Minnesota Timberwolves|Phoenix Suns
2020,Boston Celtics|Phoenix Suns
2020,Memphis Grizzlies|Washington Wizards
2020,Brooklyn Nets|San Antonio Spurs
2020,Indiana Pacers|Milwaukee Bucks
2020,Los Angeles Lakers|New Orleans Pelicans|Washington Wizards
2020,Memphis Grizzlies|Oklahoma City Thunder
2020,Boston Celtics|Charlotte Hornets
